compound,layer,head,binding_score,word1,word2,prompt,tokens,word1_idx,word2_idx,domain,model
due_process,0,0,0.0814,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,gpt2
equal_protection,1,4,0.1126,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,1,5,0.1191,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,1,6,0.102,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,1,7,0.1913,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,1,8,0.0794,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,1,9,0.0382,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,1,10,0.2976,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,1,11,0.0039,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,0,0.2952,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,1,0.016,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,2,0.8445,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,3,0.1819,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,4,0.9159,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,5,0.1154,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,6,0.0292,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,7,0.1594,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,8,0.228,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,9,0.6814,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,10,0.143,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,2,11,0.0583,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,0,0.0,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,1,0.0217,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,2,0.3283,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,3,0.9608,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,4,0.0057,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,5,0.0212,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,6,0.8517,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,7,0.4097,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,8,0.2105,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,9,0.0594,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,10,0.0307,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,3,11,0.5032,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,0,0.096,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,1,0.0204,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,2,0.0055,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,3,0.1994,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,4,0.0542,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,5,0.1129,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,6,0.058,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,7,0.3679,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,8,0.0038,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,9,0.0102,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,10,0.0027,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,4,11,0.9998,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,0,0.0009,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,1,0.0,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,2,0.2543,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,3,0.1493,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,4,0.0045,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,5,0.0004,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,6,0.2939,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,7,0.0021,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,8,0.0034,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,9,0.0039,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,10,0.01,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,5,11,0.0166,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,6,0,0.0372,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,6,1,0.0299,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
equal_protection,6,2,0.0043,equal,protection,The equal protection argument was central to the case,"['<|endoftext|>', 'The', ' equal', ' protection', ' argument', ' was', ' central', ' to', ' the', ' case']",2,3,legal,gpt2
