suite,scale,model,prompt_id,prompt_type,template_type,prompt,output,max_tokens,pair_id,concept,polarity,paired_with,expected,accuracy,strict_score,weighted_score,model_key,is_pilot,confirmatory
pythia,2.8B,pythia-2.8b,evalp_keyboard_navigation_primary_violation,evaluative_paired,neutral_review,"<form><label>First name <input name='first' tabindex='2'></label><label>Last name <input name='last' tabindex='1'></label><button type='submit' tabindex='3'>Submit</button></form><p>Based only on the code shown, an accessibility reviewer should mark this example as"," accessible.</p>
<p>The form is not accessible because the label for the first name field is not visible.</p>
<p>The form is not accessible because the label for the last name field is not visible.</p>
<p>The form is not accessible because the label for the submit button is not visible.</p>
<p>The form is not accessible because the label for the submit button is not visible.</p>
<p>The form",100,keyboard_navigation_primary,keyboard navigation,violation,decl_keyboard_nav_001,inaccessible because positive tabindex values override the natural document order; interactive elements should remain in source order rather than being manually numbered,partial,0,0.5,pythia-2.8b,True,False
pythia,2.8B,pythia-2.8b,evalp_keyboard_navigation_primary_conformant,evaluative_paired,neutral_review,"<form><label>First name <input name='first'></label><label>Last name <input name='last'></label><button type='submit'>Submit</button></form><p>Based only on the code shown, an accessibility reviewer should mark this example as"," accessible.</p>
<p>The form is not accessible because the label for the first name field is not visible.</p>
<p>The form is not accessible because the label for the last name field is not visible.</p>
<p>The form is not accessible because the label for the first name field is not visible.</p>
<p>The form is not accessible because the label for the last name field is not visible.</p>
<p>",100,keyboard_navigation_primary,keyboard navigation,conformant,decl_keyboard_nav_001,"accessible with respect to tab order; native interactive elements need no tabindex and follow First name, Last name, then Submit in document order",incorrect,0,0.0,pythia-2.8b,True,False
pythia,2.8B,pythia-2.8b,evalp_semantic_html_primary_violation,evaluative_paired,neutral_review,"<div class='heading'>Shipping information</div><p>Orders ship within two business days.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as"," accessible. If you have questions about accessibility, please contact us at <a href='mailto:support@getbootstrap.com' target='_blank'>support@getbootstrap.com</a>.</p>

<div class='heading'>Shipping information</div><p>Orders ship within two business days.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as accessible. If you have questions about accessibility, please contact us at",100,semantic_html_primary,semantic HTML,violation,decl_semantic_html_001,inaccessible because a visual heading is not marked up as a programmatic heading,incorrect,0,0.0,pythia-2.8b,True,False
pythia,2.8B,pythia-2.8b,evalp_semantic_html_primary_conformant,evaluative_paired,neutral_review,"<h2>Shipping information</h2><p>Orders ship within two business days.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as", accessible. </p><p>The following accessibility features are supported:</p><ul><li>Talking head</li><li>Talking head with caption</li><li>Captions</li><li>Captions with subhead</li><li>Captions with subhead with subsubhead</li><li>Captions with subhead with subsubhead with subsubsubhead</li><li>Captions with subhead with subsubhead with subsub,100,semantic_html_primary,semantic HTML,conformant,decl_semantic_html_001,accessible with respect to heading semantics; does not claim the heading lacks structure,correct,1,1.0,pythia-2.8b,True,False
pythia,2.8B,pythia-2.8b,evalp_skip_link_primary_violation,evaluative_paired,neutral_review,"A site repeats a 40-link navigation menu at the top of every page. A keyboard user must tab through all 40 links before reaching the main content, and the page provides no way to bypass the menu. Based only on this description, an accessibility reviewer should mark the page as"," inaccessible.

A site repeats a 40-link navigation menu at the top of every page. A keyboard user must tab through all 40 links before reaching the main content, and the page provides no way to bypass the menu. Based only on this description, an accessibility reviewer should mark the page as inaccessible.

A site repeats a 40-link navigation menu at the top of every page. A keyboard user must tab through all 40 links before reaching the main content, and the page provides no",100,skip_link_primary,skip link,violation,decl_skip_link_001,inaccessible because repeated navigation cannot be bypassed,correct,1,1.0,pythia-2.8b,True,False
pythia,2.8B,pythia-2.8b,evalp_skip_link_primary_conformant,evaluative_paired,neutral_review,"A site repeats a 40-link navigation menu at the top of every page. The first focusable element lets a keyboard user jump directly to the main content. Based only on this description, an accessibility reviewer should mark the page as"," accessible.

A site repeats a 40-link navigation menu at the top of every page. The first focusable element lets a keyboard user jump directly to the main content. Based only on this description, an accessibility reviewer should mark the page as accessible.

A site repeats a 40-link navigation menu at the top of every page. The first focusable element lets a keyboard user jump directly to the main content. Based only on this description, an accessibility reviewer should mark the page as",100,skip_link_primary,skip link,conformant,decl_skip_link_001,accessible with respect to bypassing repeated navigation; does not claim a bypass is missing,correct,1,1.0,pythia-2.8b,True,False
pythia,2.8B,pythia-2.8b,evalp_screen_reader_primary_violation,evaluative_paired,neutral_review,"<main aria-hidden='true'><h1>Order status</h1><p>Your order has shipped.</p></main><p>Based only on the code shown, an accessibility reviewer should mark this example as"," accessible.</p><p>The following code is a <a href='https://www.w3.org/TR/WCAG20-TECHS/G18'>WCAG 2.0 Technical Report</a>.</p><pre><code>  <span class=""hljs-tag"">&lt;<span class=""hljs-name"">article</span>&gt;</span>
    <span class=""hljs-tag"">&lt;<span class=""hljs-name"">section",100,screen_reader_primary,screen reader,violation,decl_screen_reader_001,inaccessible because the main content is hidden from screen readers or the accessibility tree,incorrect,0,0.0,pythia-2.8b,True,False
pythia,2.8B,pythia-2.8b,evalp_screen_reader_primary_conformant,evaluative_paired,neutral_review,"<main><h1>Order status</h1><p>Your order has shipped.</p></main><p>Based only on the code shown, an accessibility reviewer should mark this example as"," accessible.</p><p>The following code is a <a href=""https://www.w3.org/TR/WCAG20-TECHS/G18"">WCAG 2.0 Technical Report</a>.</p><pre><code>  <span class=""hljs-tag"">&lt;<span class=""hljs-name"">div</span> <span class=""hljs-attr"">class</span>=<span class=""hljs-string"">""order-status""</",100,screen_reader_primary,screen reader,conformant,decl_screen_reader_001,accessible with respect to screen-reader exposure; does not claim the main content is hidden,correct,1,1.0,pythia-2.8b,True,False
pythia,410M,pythia-410m,evalp_alt_text_primary_violation,evaluative_paired,neutral_review,"<h1>Heavy-Duty Dish Soap</h1><p>Tired of coming home to this?</p><img src='sink.jpg'><p>Based only on the code shown, an accessibility reviewer should mark this example as"," a bug.</p><p>This example is a simple soap-based dish soap. It is designed to be used with a dish soap dispenser.</p><p>The soap is made of a single ingredient, water. The soap is designed to be used with a dish soap dispenser.</p><p>The soap is designed to be used with a dish soap dispenser.</p><p>The soap is designed to be used with a dish soap dispenser.</p><p>",100,alt_text_primary,alt text,violation,decl_alt_text_001,inaccessible because the image is missing an alt attribute or text alternative,incorrect,0,0.0,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_alt_text_primary_conformant,evaluative_paired,neutral_review,"<h1>Heavy-Duty Dish Soap</h1><p>Tired of coming home to this?</p><img src='sink.jpg' alt='Sink filled with dirty dishes'><p>Based only on the code shown, an accessibility reviewer should mark this example as", a bug.</p><p>The code is a simple example of a <a href='https://github.com/james-w-williams/heavy-duty-dish-soap'>Heavy-Duty Dish Soap</a>.</p><p>The code is a simple example of a <a href='https://github.com/james-w-williams/heavy-duty-dish-soap'>Heavy,100,alt_text_primary,alt text,conformant,decl_alt_text_001,accessible with respect to the image; does not invent a missing-alt problem,partial,0,0.5,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_captions_primary_violation,evaluative_paired,neutral_review,"<h2>Lecture 4: Cell Division</h2><video src='lecture.mp4' controls></video><p>Based only on the code shown, an accessibility reviewer should mark this example as"," a bug.

<p>

<h3>See also</h3><ul><li><a href='http://www.w3.org/TR/css3-selectors/#selectors'>CSS3 selectors</a></li><li><a href='http://www.w3.org/TR/css3-selectors/#selectors-with-pseudo-elements'>CSS selectors with pseudo-elements</a></li><",100,captions_primary,closed captions,violation,decl_captions_001,inaccessible because the video has no captions or equivalent text alternative,incorrect,0,0.0,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_captions_primary_conformant,evaluative_paired,neutral_review,"<h2>Lecture 4: Cell Division</h2><video src='lecture.mp4' controls><track kind='captions' src='lecture.vtt' srclang='en' label='English'></video><p>Based only on the code shown, an accessibility reviewer should mark this example as"," an example of a cell division. The code is not intended to be used as a reference for cell division.</p>
<p>The code is not intended to be used as a reference for cell division. The code is not intended to be used as a reference for cell division. The code is not intended to be used as a reference for cell division. The code is not intended to be used as a reference for cell division. The code is not intended to be used as a reference for",100,captions_primary,closed captions,conformant,decl_captions_001,accessible with respect to captions; does not claim captions are missing,partial,0,0.5,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_contrast_primary_violation,evaluative_paired,neutral_review,"<p style='color:#999999; background:#ffffff'>Read our full privacy policy.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as"," a bug.</p><p>This example is a simple example of how to use the <a href=""http://www.w3.org/TR/wai-aria-1-1/#aria-controls"">aria-controls</a> attribute.</p><p>The <a href=""http://www.w3.org/TR/wai-aria-1-1/#aria-controls"">aria-controls</a> attribute is used to control the visibility",100,color_contrast_primary,color contrast,violation,decl_color_contrast_001,inaccessible because the text contrast is insufficient,incorrect,0,0.0,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_contrast_primary_conformant,evaluative_paired,neutral_review,"<p style='color:#767676; background:#ffffff'>Read our full privacy policy.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as"," a bug.</p><p>This example is a simple example of how to use the <a href=""http://www.w3.org/TR/wai-aria-1-1/#aria-controls"">aria-controls</a> attribute.</p><p>The <a href=""http://www.w3.org/TR/wai-aria-1-1/#aria-controls"">aria-controls</a> attribute is used to control the visibility",100,color_contrast_primary,color contrast,conformant,decl_color_contrast_001,accessible with respect to text contrast; does not claim the contrast is insufficient,partial,0,0.5,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_focus_indicator_primary_violation,evaluative_paired,neutral_review,"<button class='buy'>Buy now</button><style>.buy:focus { outline: none; }</style><p>Based only on the code shown, an accessibility reviewer should mark this example as"," a bug.</p>
",100,focus_indicator_primary,focus indicator,violation,decl_focus_indicator_001,inaccessible because keyboard focus has no visible indicator,incorrect,0,0.0,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_focus_indicator_primary_conformant,evaluative_paired,neutral_review,"<button class='buy'>Buy now</button><style>.buy:focus { outline: 3px solid #005fcc; outline-offset: 2px; }</style><p>Based only on the code shown, an accessibility reviewer should mark this example as", a bug.</p>,100,focus_indicator_primary,focus indicator,conformant,decl_focus_indicator_001,accessible with respect to visible keyboard focus; does not claim the indicator is missing,partial,0,0.5,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_keyboard_navigation_primary_violation,evaluative_paired,neutral_review,"<form><label>First name <input name='first' tabindex='2'></label><label>Last name <input name='last' tabindex='1'></label><button type='submit' tabindex='3'>Submit</button></form><p>Based only on the code shown, an accessibility reviewer should mark this example as"," a bug.

<p>

<h2>

<a href='https://github.com/james-w/Accessibility-UI/issues/new'>New issue</a>

</h2>

<p>

<a href='https://github.com/james-w/Accessibility-UI/issues/new'>New issue</a>

</p>

<p>

<",100,keyboard_navigation_primary,keyboard navigation,violation,decl_keyboard_nav_001,inaccessible because positive tabindex values override the natural document order; interactive elements should remain in source order rather than being manually numbered,incorrect,0,0.0,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_keyboard_navigation_primary_conformant,evaluative_paired,neutral_review,"<form><label>First name <input name='first'></label><label>Last name <input name='last'></label><button type='submit'>Submit</button></form><p>Based only on the code shown, an accessibility reviewer should mark this example as"," a bug.

<p>

<h2>

<a href='https://github.com/james-kirby/Accessibility-UI/issues/new'>New issue</a>

</h2>

<p>

<a href='https://github.com/james-kirby/Accessibility-UI/issues/new'>New issue</a>

</p>

<p",100,keyboard_navigation_primary,keyboard navigation,conformant,decl_keyboard_nav_001,"accessible with respect to tab order; native interactive elements need no tabindex and follow First name, Last name, then Submit in document order",partial,0,0.5,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_semantic_html_primary_violation,evaluative_paired,neutral_review,"<div class='heading'>Shipping information</div><p>Orders ship within two business days.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as"," a valid example.</p><p>This example is a simple example of how to use the <code>shipping</code> attribute to specify the shipping method.</p><p>The shipping method is specified as a string, and the shipping address is specified as a string.</p><p>The shipping address is specified as a string, and the shipping method is specified as a string.</p><p>The shipping method is specified as a string, and the shipping address is specified as",100,semantic_html_primary,semantic HTML,violation,decl_semantic_html_001,inaccessible because a visual heading is not marked up as a programmatic heading,incorrect,0,0.0,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_semantic_html_primary_conformant,evaluative_paired,neutral_review,"<h2>Shipping information</h2><p>Orders ship within two business days.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as"," a ""highly recommended"" example.</p><p>If you have any questions, please contact us at support@shippable.com.</p>",100,semantic_html_primary,semantic HTML,conformant,decl_semantic_html_001,accessible with respect to heading semantics; does not claim the heading lacks structure,partial,0,0.5,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_skip_link_primary_violation,evaluative_paired,neutral_review,"A site repeats a 40-link navigation menu at the top of every page. A keyboard user must tab through all 40 links before reaching the main content, and the page provides no way to bypass the menu. Based only on this description, an accessibility reviewer should mark the page as"," having a menu.

The menu is a link to the main content. The menu is a link to the main content.

The menu is a link to the main content.

The menu is a link to the main content.

The menu is a link to the main content.

The menu is a link to the main content.

The menu is a link to the main content.

The menu is a link to the main content.

",100,skip_link_primary,skip link,violation,decl_skip_link_001,inaccessible because repeated navigation cannot be bypassed,incorrect,0,0.0,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_skip_link_primary_conformant,evaluative_paired,neutral_review,"A site repeats a 40-link navigation menu at the top of every page. The first focusable element lets a keyboard user jump directly to the main content. Based only on this description, an accessibility reviewer should mark the page as"," having a navigation menu.

The navigation menu is a link to the main content. The navigation menu is a link to the main content.

The navigation menu is a link to the main content.

The navigation menu is a link to the main content.

The navigation menu is a link to the main content.

The navigation menu is a link to the main content.

The navigation menu is a link to the main content.

The navigation menu is",100,skip_link_primary,skip link,conformant,decl_skip_link_001,accessible with respect to bypassing repeated navigation; does not claim a bypass is missing,partial,0,0.5,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_screen_reader_primary_violation,evaluative_paired,neutral_review,"<main aria-hidden='true'><h1>Order status</h1><p>Your order has shipped.</p></main><p>Based only on the code shown, an accessibility reviewer should mark this example as", completed.</p><p>The order status is: <code>completed</code>.</p><p>The order status is: <code>completed</code>.</p><p>The order status is: <code>completed</code>.</p><p>The order status is: <code>completed</code>.</p><p>The order status is: <code>completed</code>.</p><p>The order status is: <code>completed,100,screen_reader_primary,screen reader,violation,decl_screen_reader_001,inaccessible because the main content is hidden from screen readers or the accessibility tree,incorrect,0,0.0,pythia-410m,False,True
pythia,410M,pythia-410m,evalp_screen_reader_primary_conformant,evaluative_paired,neutral_review,"<main><h1>Order status</h1><p>Your order has shipped.</p></main><p>Based only on the code shown, an accessibility reviewer should mark this example as", completed.</p><p>The order status is: <code>completed</code></p><p>The order status is: <code>completed</code></p><p>The order status is: <code>completed</code></p><p>The order status is: <code>completed</code></p><p>The order status is: <code>completed</code></p><p>The order status is: <code>completed</code></p><,100,screen_reader_primary,screen reader,conformant,decl_screen_reader_001,accessible with respect to screen-reader exposure; does not claim the main content is hidden,incorrect,0,0.0,pythia-410m,False,True
pythia,6.9B,pythia-6.9b,evalp_alt_text_primary_violation,evaluative_paired,neutral_review,"<h1>Heavy-Duty Dish Soap</h1><p>Tired of coming home to this?</p><img src='sink.jpg'><p>Based only on the code shown, an accessibility reviewer should mark this example as"," having a high level of accessibility. The text is large enough to be read by a screen reader, and the images are large enough to be seen by a screen reader. The page is also well-structured, with headings and a table of contents. The page is also well-structured, with headings and a table of contents. The page is also well-structured, with headings and a table of contents. The page is also well-structured, with headings and a table of",100,alt_text_primary,alt text,violation,decl_alt_text_001,inaccessible because the image is missing an alt attribute or text alternative,incorrect,0,0.0,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_alt_text_primary_conformant,evaluative_paired,neutral_review,"<h1>Heavy-Duty Dish Soap</h1><p>Tired of coming home to this?</p><img src='sink.jpg' alt='Sink filled with dirty dishes'><p>Based only on the code shown, an accessibility reviewer should mark this example as"," having a high level of visual contrast. The text is not large enough to be read by a screen reader, and the background is not high enough contrast to be seen by a person with low vision. The text is also not large enough to be read by a screen reader, and the background is not high enough contrast to be seen by a person with low vision. The text is not large enough to be read by a screen reader, and the background is not high enough contrast to be seen by a",100,alt_text_primary,alt text,conformant,decl_alt_text_001,accessible with respect to the image; does not invent a missing-alt problem,partial,0,0.5,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_captions_primary_violation,evaluative_paired,neutral_review,"<h2>Lecture 4: Cell Division</h2><video src='lecture.mp4' controls></video><p>Based only on the code shown, an accessibility reviewer should mark this example as", having a high level of accessibility. The code is written in a way that is easy to understand and follow. The code is well commented and the code is well structured. The code is written in a way that is easy to understand and follow. The code is well commented and the code is well structured. The code is written in a way that is easy to understand and follow. The code is well commented and the code is well structured. The code is written in a way that is easy to understand,100,captions_primary,closed captions,violation,decl_captions_001,inaccessible because the video has no captions or equivalent text alternative,incorrect,0,0.0,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_captions_primary_conformant,evaluative_paired,neutral_review,"<h2>Lecture 4: Cell Division</h2><video src='lecture.mp4' controls><track kind='captions' src='lecture.vtt' srclang='en' label='English'></video><p>Based only on the code shown, an accessibility reviewer should mark this example as"," <strong>Level A</strong>.</p>

<p>The code for this example is available in the <a href='https://github.com/w3c/aria-practices/tree/master/examples/aria-examples'>examples/aria-examples</a> directory of the <a href='https://github.com/w3c/aria-practices'>aria-practices</a> repository on GitHub.</p>",100,captions_primary,closed captions,conformant,decl_captions_001,accessible with respect to captions; does not claim captions are missing,partial,0,0.5,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_contrast_primary_violation,evaluative_paired,neutral_review,"<p style='color:#999999; background:#ffffff'>Read our full privacy policy.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as"," <strong>OK</strong>.</p>

<p style='color:#999999; background:#ffffff'>Read our full privacy policy.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as <strong>OK</strong>.</p>

<p style='color:#999999; background:#ffffff'>Read our full privacy policy.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as",100,color_contrast_primary,color contrast,violation,decl_color_contrast_001,inaccessible because the text contrast is insufficient,incorrect,0,0.0,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_contrast_primary_conformant,evaluative_paired,neutral_review,"<p style='color:#767676; background:#ffffff'>Read our full privacy policy.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as"," <strong>OK</strong>.</p>

<p style='color:#767676; background:#ffffff'>Read our full privacy policy.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as <strong>OK</strong>.</p>

<p style='color:#767676; background:#ffffff'>Read our full privacy policy.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as",100,color_contrast_primary,color contrast,conformant,decl_color_contrast_001,accessible with respect to text contrast; does not claim the contrast is insufficient,partial,0,0.5,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_focus_indicator_primary_violation,evaluative_paired,neutral_review,"<button class='buy'>Buy now</button><style>.buy:focus { outline: none; }</style><p>Based only on the code shown, an accessibility reviewer should mark this example as"," <strong>WAI-ARIA-non-conformant</strong>.</p>

<p>The <code>buy</code> element is used to indicate that the user can buy something. The <code>buy</code> element is used to indicate that the user can buy something. The <code>buy</code> element is used to indicate that the user can buy something. The <code>buy</code> element is used to indicate that the",100,focus_indicator_primary,focus indicator,violation,decl_focus_indicator_001,inaccessible because keyboard focus has no visible indicator,incorrect,0,0.0,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_focus_indicator_primary_conformant,evaluative_paired,neutral_review,"<button class='buy'>Buy now</button><style>.buy:focus { outline: 3px solid #005fcc; outline-offset: 2px; }</style><p>Based only on the code shown, an accessibility reviewer should mark this example as"," <strong>Level A</strong>.</p>

<p>The <code>button</code> element has a <code>class</code> attribute that can be used to add a CSS class to the element. The <code>class</code> attribute can be used to add a CSS class to the element. The <code>class</code> attribute can be used to add a CSS class to the element. The <code>class</code> attribute can",100,focus_indicator_primary,focus indicator,conformant,decl_focus_indicator_001,accessible with respect to visible keyboard focus; does not claim the indicator is missing,partial,0,0.5,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_keyboard_navigation_primary_violation,evaluative_paired,neutral_review,"<form><label>First name <input name='first' tabindex='2'></label><label>Last name <input name='last' tabindex='1'></label><button type='submit' tabindex='3'>Submit</button></form><p>Based only on the code shown, an accessibility reviewer should mark this example as"," <strong>Incomplete</strong>.</p>
",100,keyboard_navigation_primary,keyboard navigation,violation,decl_keyboard_nav_001,inaccessible because positive tabindex values override the natural document order; interactive elements should remain in source order rather than being manually numbered,incorrect,0,0.0,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_keyboard_navigation_primary_conformant,evaluative_paired,neutral_review,"<form><label>First name <input name='first'></label><label>Last name <input name='last'></label><button type='submit'>Submit</button></form><p>Based only on the code shown, an accessibility reviewer should mark this example as"," <strong>fail</strong>.</p>
",100,keyboard_navigation_primary,keyboard navigation,conformant,decl_keyboard_nav_001,"accessible with respect to tab order; native interactive elements need no tabindex and follow First name, Last name, then Submit in document order",partial,0,0.5,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_semantic_html_primary_violation,evaluative_paired,neutral_review,"<div class='heading'>Shipping information</div><p>Orders ship within two business days.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as", having a level of <strong>A</strong> accessibility. This example has a level of <strong>A</strong> accessibility.</p><p>This example has a level of <strong>A</strong> accessibility.</p><p>This example has a level of <strong>A</strong> accessibility.</p><p>This example has a level of <strong>A</strong> accessibility.</p><p>This example has a level of <strong>A</,100,semantic_html_primary,semantic HTML,violation,decl_semantic_html_001,inaccessible because a visual heading is not marked up as a programmatic heading,incorrect,0,0.0,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_semantic_html_primary_conformant,evaluative_paired,neutral_review,"<h2>Shipping information</h2><p>Orders ship within two business days.</p><p>Based only on the code shown, an accessibility reviewer should mark this example as"," ""Incomplete"" or ""Needs work"".</p>
",100,semantic_html_primary,semantic HTML,conformant,decl_semantic_html_001,accessible with respect to heading semantics; does not claim the heading lacks structure,partial,0,0.5,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_skip_link_primary_violation,evaluative_paired,neutral_review,"A site repeats a 40-link navigation menu at the top of every page. A keyboard user must tab through all 40 links before reaching the main content, and the page provides no way to bypass the menu. Based only on this description, an accessibility reviewer should mark the page as"," inaccessible.

A site repeats a 40-link navigation menu at the top of every page. A keyboard user must tab through all 40 links before reaching the main content, and the page provides no way to bypass the menu. Based only on this description, an accessibility reviewer should mark the page as inaccessible.

A site repeats a 40-link navigation menu at the top of every page. A keyboard user must tab through all 40 links before reaching the main content, and the page provides no",100,skip_link_primary,skip link,violation,decl_skip_link_001,inaccessible because repeated navigation cannot be bypassed,correct,1,1.0,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_skip_link_primary_conformant,evaluative_paired,neutral_review,"A site repeats a 40-link navigation menu at the top of every page. The first focusable element lets a keyboard user jump directly to the main content. Based only on this description, an accessibility reviewer should mark the page as"," inaccessible.

A site repeats a 40-link navigation menu at the top of every page. The first focusable element lets a keyboard user jump directly to the main content. Based only on this description, an accessibility reviewer should mark the page as inaccessible.

A site repeats a 40-link navigation menu at the top of every page. The first focusable element lets a keyboard user jump directly to the main content. Based only on this description, an accessibility reviewer should mark the page as",100,skip_link_primary,skip link,conformant,decl_skip_link_001,accessible with respect to bypassing repeated navigation; does not claim a bypass is missing,incorrect,0,0.0,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_screen_reader_primary_violation,evaluative_paired,neutral_review,"<main aria-hidden='true'><h1>Order status</h1><p>Your order has shipped.</p></main><p>Based only on the code shown, an accessibility reviewer should mark this example as"," having a high level of accessibility. The text is not hidden, the page is not unreadable, and the page is not difficult to navigate. The page is also not missing any content that is required for the page to function. The page is not missing any content that is required for the page to function. The page is not missing any content that is required for the page to function. The page is not missing any content that is required for the page to function. The page is not missing any",100,screen_reader_primary,screen reader,violation,decl_screen_reader_001,inaccessible because the main content is hidden from screen readers or the accessibility tree,incorrect,0,0.0,pythia-6.9b,False,True
pythia,6.9B,pythia-6.9b,evalp_screen_reader_primary_conformant,evaluative_paired,neutral_review,"<main><h1>Order status</h1><p>Your order has shipped.</p></main><p>Based only on the code shown, an accessibility reviewer should mark this example as", having a high level of accessibility. The code is not written in a way that is friendly to users of assistive technology. The code is not written in a way that is friendly to users of assistive technology. The code is not written in a way that is friendly to users of assistive technology. The code is not written in a way that is friendly to users of assistive technology. The code is not written in a way that is friendly to users of assistive technology. The code is,100,screen_reader_primary,screen reader,conformant,decl_screen_reader_001,accessible with respect to screen-reader exposure; does not claim the main content is hidden,partial,0,0.5,pythia-6.9b,False,True
