compound,model,condition,set_id,heads,kl,top_changed,bigram_count,log_frequency
audio_description,pythia-2.8b,natural,random_076,"[[24, 4], [29, 1], [29, 25], [30, 19], [31, 18]]",1.1142692528665066e-06,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_077,"[[23, 14], [24, 2], [24, 17], [25, 5], [27, 18]]",2.0236431737430394e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_078,"[[22, 29], [29, 1], [29, 2], [29, 5], [31, 16]]",7.619033567607403e-06,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_079,"[[26, 7], [26, 21], [26, 27], [28, 9], [28, 20]]",3.5990087781101465e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_080,"[[24, 1], [28, 22], [30, 22], [31, 4], [31, 7]]",1.2736825738102198e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_081,"[[22, 19], [25, 25], [26, 19], [27, 6], [31, 29]]",4.155206261202693e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_082,"[[24, 1], [24, 11], [25, 22], [25, 28], [27, 15]]",3.984611248597503e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_083,"[[22, 10], [24, 12], [25, 5], [27, 4], [27, 12]]",2.884375862777233e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_084,"[[23, 14], [25, 16], [25, 19], [28, 26], [31, 23]]",6.466958438977599e-06,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_085,"[[23, 30], [24, 6], [25, 6], [25, 28], [31, 20]]",4.1706516640260816e-06,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_086,"[[22, 14], [24, 20], [24, 30], [27, 18], [30, 5]]",2.4360051611438394e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_087,"[[22, 31], [23, 17], [25, 8], [29, 19], [31, 11]]",3.6640594771597534e-06,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_088,"[[22, 3], [22, 19], [23, 10], [27, 1], [31, 12]]",3.8798461901023984e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_089,"[[22, 17], [26, 17], [27, 18], [30, 30], [31, 31]]",1.6905767552088946e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_090,"[[24, 19], [27, 8], [29, 9], [30, 2], [30, 17]]",4.2268133256584406e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_091,"[[24, 19], [25, 4], [29, 3], [29, 23], [31, 7]]",4.959911166224629e-07,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_092,"[[24, 14], [26, 18], [28, 20], [29, 14], [29, 19]]",2.165386831620708e-06,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_093,"[[24, 6], [27, 20], [28, 16], [30, 0], [30, 13]]",3.659975482150912e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_094,"[[23, 4], [23, 7], [25, 31], [26, 21], [29, 26]]",1.2486940249800682e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_095,"[[22, 4], [25, 4], [25, 7], [27, 27], [28, 6]]",6.977093289606273e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_096,"[[22, 3], [26, 2], [28, 17], [29, 14], [31, 22]]",6.919947918504477e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_097,"[[23, 19], [23, 25], [26, 5], [29, 31], [31, 5]]",7.285404717549682e-05,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_098,"[[24, 7], [25, 4], [27, 24], [28, 19], [29, 25]]",0.00013898315955884755,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_099,"[[24, 28], [27, 6], [28, 12], [30, 26], [31, 8]]",3.9857986848801374e-06,False,4691,8.453614209773367
audio_description,pythia-2.8b,natural,random_100,"[[24, 26], [25, 6], [25, 26], [30, 18], [31, 26]]",3.048684448003769e-06,False,4691,8.453614209773367
section_heading,pythia-2.8b,natural,random_001,"[[25, 18], [26, 11], [26, 12], [27, 24], [31, 17]]",5.681271431967616e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_002,"[[22, 7], [25, 21], [26, 2], [27, 12], [30, 23]]",5.6375720305368304e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_003,"[[22, 5], [23, 9], [26, 3], [26, 12], [31, 8]]",1.7907761503010988e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_004,"[[22, 6], [23, 20], [26, 7], [27, 1], [31, 13]]",1.8755963537842035e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_005,"[[23, 15], [24, 21], [27, 10], [27, 26], [28, 4]]",7.04578123986721e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_006,"[[23, 14], [26, 26], [27, 29], [28, 16], [31, 17]]",2.5190711312461644e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_007,"[[23, 28], [24, 4], [28, 0], [28, 15], [30, 9]]",1.8208229448646307e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_008,"[[27, 19], [28, 1], [28, 27], [30, 3], [30, 21]]",2.8001668397337198e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_009,"[[25, 5], [26, 27], [28, 2], [29, 28], [30, 20]]",2.502460847608745e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_010,"[[22, 22], [22, 24], [25, 24], [30, 24], [31, 11]]",4.141402314417064e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_011,"[[22, 10], [24, 0], [28, 30], [30, 18], [31, 30]]",2.40231747739017e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_012,"[[25, 18], [27, 3], [27, 13], [28, 29], [30, 22]]",7.989577716216445e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_013,"[[24, 15], [28, 20], [28, 28], [30, 17], [31, 21]]",0.00016200519166886806,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_014,"[[23, 8], [25, 10], [27, 19], [27, 28], [31, 4]]",8.528259058948606e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_015,"[[26, 21], [29, 28], [30, 28], [31, 19], [31, 23]]",5.621855962090194e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_016,"[[24, 27], [26, 23], [28, 21], [29, 13], [30, 26]]",6.093570846132934e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_017,"[[23, 19], [25, 25], [28, 17], [30, 3], [30, 4]]",5.209734081290662e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_018,"[[22, 28], [24, 12], [26, 2], [26, 16], [26, 26]]",1.0432311682961881e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_019,"[[23, 21], [24, 26], [26, 19], [28, 29], [31, 3]]",7.17648072168231e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_020,"[[26, 9], [28, 4], [29, 24], [30, 13], [31, 15]]",4.00216958951205e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_021,"[[23, 19], [25, 11], [26, 24], [27, 27], [29, 6]]",3.006038605235517e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_022,"[[25, 12], [26, 9], [26, 13], [31, 12], [31, 14]]",2.4921464500948787e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_023,"[[25, 9], [26, 8], [28, 22], [29, 28], [30, 20]]",5.221390165388584e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_024,"[[22, 8], [23, 19], [23, 23], [29, 22], [31, 6]]",4.953733878210187e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_025,"[[25, 7], [28, 11], [29, 22], [30, 14], [31, 30]]",1.4676450518891215e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_026,"[[22, 1], [23, 5], [24, 20], [27, 1], [28, 7]]",0.008458760567009449,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_027,"[[23, 28], [26, 4], [28, 16], [29, 27], [31, 8]]",5.774876626674086e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_028,"[[23, 12], [24, 20], [25, 12], [26, 24], [31, 22]]",3.20298713631928e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_029,"[[22, 12], [24, 7], [25, 25], [26, 18], [30, 2]]",2.110173227265477e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_030,"[[22, 13], [26, 5], [28, 15], [28, 30], [31, 15]]",3.3064541639760137e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_031,"[[25, 1], [26, 24], [27, 22], [28, 27], [29, 24]]",7.066235411912203e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_032,"[[23, 18], [24, 27], [26, 22], [27, 25], [31, 30]]",2.9231596272438765e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_033,"[[25, 10], [28, 1], [29, 20], [30, 23], [31, 4]]",1.8252452719025314e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_034,"[[24, 29], [26, 2], [28, 19], [29, 17], [30, 31]]",4.5959604904055595e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_035,"[[23, 28], [27, 3], [28, 14], [28, 20], [31, 18]]",7.338196155615151e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_036,"[[23, 5], [24, 13], [24, 18], [25, 4], [27, 24]]",0.008286548778414726,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_037,"[[22, 30], [23, 16], [25, 8], [27, 18], [30, 8]]",2.0708917872980237e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_038,"[[22, 1], [24, 12], [25, 19], [26, 14], [26, 18]]",8.846225682646036e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_039,"[[27, 10], [27, 27], [28, 7], [31, 5], [31, 9]]",7.896096212789416e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_040,"[[22, 3], [24, 0], [25, 11], [29, 8], [30, 1]]",8.192623499780893e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_041,"[[24, 7], [29, 8], [29, 15], [30, 28], [31, 24]]",3.493521944619715e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_042,"[[22, 31], [23, 10], [30, 0], [31, 20], [31, 28]]",2.8493290301412344e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_043,"[[23, 29], [24, 2], [26, 8], [30, 0], [31, 24]]",0.00010668690083548427,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_044,"[[22, 9], [24, 27], [26, 15], [26, 27], [30, 28]]",1.9194732885807753e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_045,"[[23, 12], [26, 20], [28, 22], [29, 0], [31, 31]]",4.122903919778764e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_046,"[[23, 3], [24, 3], [26, 12], [29, 19], [31, 11]]",5.598318239208311e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_047,"[[24, 11], [24, 23], [26, 1], [26, 17], [26, 25]]",7.862981874495745e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_048,"[[24, 22], [29, 16], [29, 18], [30, 16], [30, 26]]",2.0447318092919886e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_049,"[[25, 4], [27, 9], [28, 9], [30, 17], [31, 26]]",4.812289262190461e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_050,"[[22, 13], [25, 23], [27, 3], [29, 28], [31, 24]]",8.065766451181844e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_051,"[[22, 7], [23, 18], [24, 22], [29, 5], [31, 29]]",2.6786146918311715e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_052,"[[24, 20], [26, 25], [27, 13], [28, 10], [29, 27]]",7.070210995152593e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_053,"[[22, 24], [26, 17], [26, 22], [27, 17], [31, 10]]",4.648900358006358e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_054,"[[23, 30], [24, 5], [25, 30], [26, 15], [28, 2]]",1.676284591667354e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_055,"[[25, 22], [28, 24], [29, 12], [31, 16], [31, 21]]",2.5636865757405758e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_056,"[[23, 29], [24, 15], [26, 22], [28, 31], [30, 2]]",0.00011290650581941009,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_057,"[[22, 21], [25, 15], [28, 1], [28, 4], [28, 30]]",0.00018794613424688578,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_058,"[[22, 1], [26, 16], [26, 26], [29, 17], [31, 29]]",1.9266444724053144e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_059,"[[24, 2], [24, 31], [27, 11], [29, 27], [30, 25]]",3.7312202039174736e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_060,"[[22, 6], [27, 3], [27, 21], [28, 30], [31, 4]]",0.00026854570023715496,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_061,"[[23, 4], [24, 29], [26, 9], [30, 24], [31, 12]]",3.191838914062828e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_062,"[[22, 31], [23, 28], [25, 6], [27, 12], [29, 25]]",6.301866960711777e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_063,"[[24, 7], [27, 3], [27, 17], [27, 31], [28, 23]]",2.4088891223073006e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_064,"[[26, 7], [26, 30], [28, 30], [29, 9], [31, 11]]",2.768461126834154e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_065,"[[22, 23], [26, 7], [27, 18], [27, 31], [28, 25]]",2.137129195034504e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_066,"[[28, 25], [29, 5], [29, 17], [29, 25], [30, 5]]",5.281137418933213e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_067,"[[23, 15], [24, 31], [27, 8], [28, 29], [30, 4]]",2.898855018429458e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_068,"[[25, 25], [26, 9], [28, 8], [28, 29], [30, 20]]",1.3431417755782604e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_069,"[[22, 21], [23, 7], [25, 0], [27, 2], [29, 1]]",6.399524863809347e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_070,"[[22, 17], [23, 15], [23, 23], [28, 25], [29, 0]]",2.0347259123809636e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_071,"[[24, 29], [25, 30], [28, 19], [29, 14], [30, 26]]",4.104847903363407e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_072,"[[23, 15], [26, 9], [26, 14], [26, 28], [30, 13]]",1.8214952433481812e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_073,"[[24, 6], [26, 10], [28, 3], [29, 10], [30, 26]]",2.771819708868861e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_074,"[[22, 3], [22, 6], [28, 11], [29, 2], [29, 22]]",7.405807264149189e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_075,"[[22, 24], [24, 12], [26, 18], [27, 14], [30, 31]]",8.39229323901236e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_076,"[[24, 4], [29, 1], [29, 25], [30, 19], [31, 18]]",4.671222995966673e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_077,"[[23, 14], [24, 2], [24, 17], [25, 5], [27, 18]]",1.5711935702711344e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_078,"[[22, 29], [29, 1], [29, 2], [29, 5], [31, 16]]",1.3294484233483672e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_079,"[[26, 7], [26, 21], [26, 27], [28, 9], [28, 20]]",1.5879544662311673e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_080,"[[24, 1], [28, 22], [30, 22], [31, 4], [31, 7]]",7.435432053171098e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_081,"[[22, 19], [25, 25], [26, 19], [27, 6], [31, 29]]",2.371496520936489e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_082,"[[24, 1], [24, 11], [25, 22], [25, 28], [27, 15]]",7.751793600618839e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_083,"[[22, 10], [24, 12], [25, 5], [27, 4], [27, 12]]",4.0144805097952485e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_084,"[[23, 14], [25, 16], [25, 19], [28, 26], [31, 23]]",8.753224392421544e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_085,"[[23, 30], [24, 6], [25, 6], [25, 28], [31, 20]]",9.19689773581922e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_086,"[[22, 14], [24, 20], [24, 30], [27, 18], [30, 5]]",3.101752372458577e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_087,"[[22, 31], [23, 17], [25, 8], [29, 19], [31, 11]]",1.9631697796285152e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_088,"[[22, 3], [22, 19], [23, 10], [27, 1], [31, 12]]",4.200148396193981e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_089,"[[22, 17], [26, 17], [27, 18], [30, 30], [31, 31]]",8.36601248010993e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_090,"[[24, 19], [27, 8], [29, 9], [30, 2], [30, 17]]",2.126800245605409e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_091,"[[24, 19], [25, 4], [29, 3], [29, 23], [31, 7]]",7.43675627745688e-07,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_092,"[[24, 14], [26, 18], [28, 20], [29, 14], [29, 19]]",2.131186192855239e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_093,"[[24, 6], [27, 20], [28, 16], [30, 0], [30, 13]]",2.513671643100679e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_094,"[[23, 4], [23, 7], [25, 31], [26, 21], [29, 26]]",5.662717740051448e-06,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_095,"[[22, 4], [25, 4], [25, 7], [27, 27], [28, 6]]",3.118996392004192e-05,False,6949,8.846496938558838
section_heading,pythia-2.8b,natural,random_096,"[[22, 3], [26, 2], [28, 17], [29, 14], [31, 22]]",8.772360160946846e-05,False,6949,8.846496938558838
