family,model,condition,compound,in_frequency_set,word1_tokens,word2_tokens,compound_tokens,word1_spans,word2_spans,word1_pieces,word2_pieces
pythia,pythia-2.8b,natural,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-2.8b,natural,error_identification,True,1,1,2,1,1,"[""Error""]","["" identification""]"
pythia,pythia-2.8b,natural,pointer_cancellation,True,1,1,2,1,1,"[""Pointer""]","["" cancellation""]"
pythia,pythia-2.8b,natural,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-2.8b,natural,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-2.8b,natural,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-2.8b,natural,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-2.8b,natural,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-2.8b,natural,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-2.8b,natural,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-2.8b,natural,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-2.8b,natural,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-2.8b,natural,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-2.8b,natural,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-2.8b,natural,semantic_markup,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" markup""]"
pythia,pythia-2.8b,natural,focus_management,True,1,1,2,1,1,"[""Focus""]","["" management""]"
pythia,pythia-2.8b,natural,reading_order,True,1,1,2,1,1,"[""Reading""]","["" order""]"
pythia,pythia-2.8b,natural,text_formatting,True,1,1,2,1,1,"[""Text""]","["" formatting""]"
pythia,pythia-2.8b,natural,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-2.8b,natural,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-2.8b,natural,low_vision,True,1,1,2,1,1,"[""Low""]","["" vision""]"
pythia,pythia-2.8b,natural,cognitive_disabilities,True,2,1,3,1,1,"[""C"", ""ognitive""]","["" disabilities""]"
pythia,pythia-2.8b,natural,universal_design,True,1,1,2,1,1,"[""Universal""]","["" design""]"
pythia,pythia-2.8b,natural,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-2.8b,natural,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-2.8b,natural,responsive_design,True,3,1,4,1,1,"[""Resp"", ""ons"", ""ive""]","["" design""]"
pythia,pythia-2.8b,natural,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-2.8b,uniform,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-2.8b,uniform,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-2.8b,uniform,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-2.8b,uniform,color_contrast,True,1,1,2,1,1,"["" color""]","["" contrast""]"
pythia,pythia-2.8b,uniform,keyboard_navigation,True,1,1,2,1,1,"["" keyboard""]","["" navigation""]"
pythia,pythia-2.8b,uniform,closed_captions,True,1,2,3,1,1,"["" closed""]","["" capt"", ""ions""]"
pythia,pythia-2.8b,uniform,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-2.8b,uniform,semantic_html,True,1,1,2,1,1,"["" semantic""]","["" HTML""]"
pythia,pythia-2.8b,uniform,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-2.8b,uniform,link_text,False,1,1,2,1,1,"["" link""]","["" text""]"
pythia,pythia-2.8b,uniform,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-2.8b,uniform,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-2.8b,uniform,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-2.8b,uniform,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-2.8b,uniform,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-2.8b,uniform,sign_language,True,1,1,2,1,1,"["" sign""]","["" language""]"
pythia,pythia-2.8b,uniform,sensory_characteristics,True,1,1,2,1,1,"["" sensory""]","["" characteristics""]"
pythia,pythia-2.8b,uniform,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-2.8b,uniform,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-2.8b,uniform,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-2.8b,uniform,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-2.8b,uniform,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-2.8b,uniform,consistent_help,True,1,1,2,1,1,"["" consistent""]","["" help""]"
pythia,pythia-2.8b,uniform,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-2.8b,uniform,accessible_authentication,True,1,1,2,1,1,"["" accessible""]","["" authentication""]"
pythia,pythia-2.8b,uniform,text_spacing,True,1,1,2,1,1,"["" text""]","["" spacing""]"
pythia,pythia-2.8b,uniform,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-2.8b,uniform,error_identification,True,1,1,2,1,1,"["" error""]","["" identification""]"
pythia,pythia-2.8b,uniform,pointer_cancellation,True,1,1,2,1,1,"["" pointer""]","["" cancellation""]"
pythia,pythia-2.8b,uniform,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-2.8b,uniform,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-2.8b,uniform,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-2.8b,uniform,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-2.8b,uniform,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-2.8b,uniform,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-2.8b,uniform,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-2.8b,uniform,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-2.8b,uniform,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-2.8b,uniform,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-2.8b,uniform,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-2.8b,uniform,semantic_markup,True,1,1,2,1,1,"["" semantic""]","["" markup""]"
pythia,pythia-2.8b,uniform,focus_management,True,1,1,2,1,1,"["" focus""]","["" management""]"
pythia,pythia-2.8b,uniform,reading_order,True,1,1,2,1,1,"["" reading""]","["" order""]"
pythia,pythia-2.8b,uniform,text_formatting,True,1,1,2,1,1,"["" text""]","["" formatting""]"
pythia,pythia-2.8b,uniform,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-2.8b,uniform,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-2.8b,uniform,low_vision,True,1,1,2,1,1,"["" low""]","["" vision""]"
pythia,pythia-2.8b,uniform,cognitive_disabilities,True,1,1,2,1,1,"["" cognitive""]","["" disabilities""]"
pythia,pythia-2.8b,uniform,universal_design,True,1,1,2,1,1,"["" universal""]","["" design""]"
pythia,pythia-2.8b,uniform,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-2.8b,uniform,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-2.8b,uniform,responsive_design,True,1,1,2,1,1,"["" responsive""]","["" design""]"
pythia,pythia-2.8b,uniform,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-410m,natural,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-410m,natural,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-410m,natural,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-410m,natural,color_contrast,True,1,1,2,1,1,"[""Color""]","["" contrast""]"
pythia,pythia-410m,natural,keyboard_navigation,True,2,1,3,1,1,"[""Key"", ""board""]","["" navigation""]"
pythia,pythia-410m,natural,closed_captions,True,1,2,3,1,1,"[""Closed""]","["" capt"", ""ions""]"
pythia,pythia-410m,natural,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-410m,natural,semantic_html,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" HTML""]"
pythia,pythia-410m,natural,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-410m,natural,link_text,False,1,1,2,1,1,"[""Link""]","["" text""]"
pythia,pythia-410m,natural,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-410m,natural,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-410m,natural,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-410m,natural,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-410m,natural,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-410m,natural,sign_language,True,1,1,2,1,1,"[""Sign""]","["" language""]"
pythia,pythia-410m,natural,sensory_characteristics,True,2,1,3,1,1,"[""S"", ""ensory""]","["" characteristics""]"
pythia,pythia-410m,natural,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-410m,natural,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-410m,natural,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-410m,natural,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-410m,natural,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-410m,natural,consistent_help,True,2,1,3,1,1,"[""Cons"", ""istent""]","["" help""]"
pythia,pythia-410m,natural,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-410m,natural,accessible_authentication,True,2,1,3,1,1,"[""Access"", ""ible""]","["" authentication""]"
pythia,pythia-410m,natural,text_spacing,True,1,1,2,1,1,"[""Text""]","["" spacing""]"
pythia,pythia-410m,natural,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-410m,natural,error_identification,True,1,1,2,1,1,"[""Error""]","["" identification""]"
pythia,pythia-410m,natural,pointer_cancellation,True,1,1,2,1,1,"[""Pointer""]","["" cancellation""]"
pythia,pythia-410m,natural,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-410m,natural,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-410m,natural,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-410m,natural,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-410m,natural,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-410m,natural,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-410m,natural,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-410m,natural,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-410m,natural,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-410m,natural,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-410m,natural,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-410m,natural,semantic_markup,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" markup""]"
pythia,pythia-410m,natural,focus_management,True,1,1,2,1,1,"[""Focus""]","["" management""]"
pythia,pythia-410m,natural,reading_order,True,1,1,2,1,1,"[""Reading""]","["" order""]"
pythia,pythia-410m,natural,text_formatting,True,1,1,2,1,1,"[""Text""]","["" formatting""]"
pythia,pythia-410m,natural,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-410m,natural,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-410m,natural,low_vision,True,1,1,2,1,1,"[""Low""]","["" vision""]"
pythia,pythia-410m,natural,cognitive_disabilities,True,2,1,3,1,1,"[""C"", ""ognitive""]","["" disabilities""]"
pythia,pythia-410m,natural,universal_design,True,1,1,2,1,1,"[""Universal""]","["" design""]"
pythia,pythia-410m,natural,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-410m,natural,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-410m,natural,responsive_design,True,3,1,4,1,1,"[""Resp"", ""ons"", ""ive""]","["" design""]"
pythia,pythia-410m,natural,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-410m,uniform,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-410m,uniform,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-410m,uniform,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-410m,uniform,color_contrast,True,1,1,2,1,1,"["" color""]","["" contrast""]"
pythia,pythia-410m,uniform,keyboard_navigation,True,1,1,2,1,1,"["" keyboard""]","["" navigation""]"
pythia,pythia-410m,uniform,closed_captions,True,1,2,3,1,1,"["" closed""]","["" capt"", ""ions""]"
pythia,pythia-410m,uniform,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-410m,uniform,semantic_html,True,1,1,2,1,1,"["" semantic""]","["" HTML""]"
pythia,pythia-410m,uniform,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-410m,uniform,link_text,False,1,1,2,1,1,"["" link""]","["" text""]"
pythia,pythia-410m,uniform,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-410m,uniform,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-410m,uniform,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-410m,uniform,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-410m,uniform,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-410m,uniform,sign_language,True,1,1,2,1,1,"["" sign""]","["" language""]"
pythia,pythia-410m,uniform,sensory_characteristics,True,1,1,2,1,1,"["" sensory""]","["" characteristics""]"
pythia,pythia-410m,uniform,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-410m,uniform,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-410m,uniform,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-410m,uniform,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-410m,uniform,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-410m,uniform,consistent_help,True,1,1,2,1,1,"["" consistent""]","["" help""]"
pythia,pythia-410m,uniform,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-410m,uniform,accessible_authentication,True,1,1,2,1,1,"["" accessible""]","["" authentication""]"
pythia,pythia-410m,uniform,text_spacing,True,1,1,2,1,1,"["" text""]","["" spacing""]"
pythia,pythia-410m,uniform,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-410m,uniform,error_identification,True,1,1,2,1,1,"["" error""]","["" identification""]"
pythia,pythia-410m,uniform,pointer_cancellation,True,1,1,2,1,1,"["" pointer""]","["" cancellation""]"
pythia,pythia-410m,uniform,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-410m,uniform,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-410m,uniform,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-410m,uniform,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-410m,uniform,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-410m,uniform,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-410m,uniform,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-410m,uniform,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-410m,uniform,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-410m,uniform,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-410m,uniform,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-410m,uniform,semantic_markup,True,1,1,2,1,1,"["" semantic""]","["" markup""]"
pythia,pythia-410m,uniform,focus_management,True,1,1,2,1,1,"["" focus""]","["" management""]"
pythia,pythia-410m,uniform,reading_order,True,1,1,2,1,1,"["" reading""]","["" order""]"
pythia,pythia-410m,uniform,text_formatting,True,1,1,2,1,1,"["" text""]","["" formatting""]"
pythia,pythia-410m,uniform,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-410m,uniform,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-410m,uniform,low_vision,True,1,1,2,1,1,"["" low""]","["" vision""]"
pythia,pythia-410m,uniform,cognitive_disabilities,True,1,1,2,1,1,"["" cognitive""]","["" disabilities""]"
pythia,pythia-410m,uniform,universal_design,True,1,1,2,1,1,"["" universal""]","["" design""]"
pythia,pythia-410m,uniform,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-410m,uniform,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-410m,uniform,responsive_design,True,1,1,2,1,1,"["" responsive""]","["" design""]"
pythia,pythia-410m,uniform,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-6.9b,natural,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-6.9b,natural,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-6.9b,natural,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-6.9b,natural,color_contrast,True,1,1,2,1,1,"[""Color""]","["" contrast""]"
pythia,pythia-6.9b,natural,keyboard_navigation,True,2,1,3,1,1,"[""Key"", ""board""]","["" navigation""]"
pythia,pythia-6.9b,natural,closed_captions,True,1,2,3,1,1,"[""Closed""]","["" capt"", ""ions""]"
pythia,pythia-6.9b,natural,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-6.9b,natural,semantic_html,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" HTML""]"
pythia,pythia-6.9b,natural,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-6.9b,natural,link_text,False,1,1,2,1,1,"[""Link""]","["" text""]"
pythia,pythia-6.9b,natural,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-6.9b,natural,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-6.9b,natural,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-6.9b,natural,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-6.9b,natural,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-6.9b,natural,sign_language,True,1,1,2,1,1,"[""Sign""]","["" language""]"
pythia,pythia-6.9b,natural,sensory_characteristics,True,2,1,3,1,1,"[""S"", ""ensory""]","["" characteristics""]"
pythia,pythia-6.9b,natural,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-6.9b,natural,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-6.9b,natural,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-6.9b,natural,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-6.9b,natural,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-6.9b,natural,consistent_help,True,2,1,3,1,1,"[""Cons"", ""istent""]","["" help""]"
pythia,pythia-6.9b,natural,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-6.9b,natural,accessible_authentication,True,2,1,3,1,1,"[""Access"", ""ible""]","["" authentication""]"
pythia,pythia-6.9b,natural,text_spacing,True,1,1,2,1,1,"[""Text""]","["" spacing""]"
pythia,pythia-6.9b,natural,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-6.9b,natural,error_identification,True,1,1,2,1,1,"[""Error""]","["" identification""]"
pythia,pythia-6.9b,natural,pointer_cancellation,True,1,1,2,1,1,"[""Pointer""]","["" cancellation""]"
pythia,pythia-6.9b,natural,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-6.9b,natural,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-6.9b,natural,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-6.9b,natural,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-6.9b,natural,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-6.9b,natural,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-6.9b,natural,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-6.9b,natural,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-6.9b,natural,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
pythia,pythia-6.9b,natural,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-6.9b,natural,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-6.9b,natural,semantic_markup,True,2,1,3,1,1,"[""Sem"", ""antic""]","["" markup""]"
pythia,pythia-6.9b,natural,focus_management,True,1,1,2,1,1,"[""Focus""]","["" management""]"
pythia,pythia-6.9b,natural,reading_order,True,1,1,2,1,1,"[""Reading""]","["" order""]"
pythia,pythia-6.9b,natural,text_formatting,True,1,1,2,1,1,"[""Text""]","["" formatting""]"
pythia,pythia-6.9b,natural,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-6.9b,natural,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-6.9b,natural,low_vision,True,1,1,2,1,1,"[""Low""]","["" vision""]"
pythia,pythia-6.9b,natural,cognitive_disabilities,True,2,1,3,1,1,"[""C"", ""ognitive""]","["" disabilities""]"
pythia,pythia-6.9b,natural,universal_design,True,1,1,2,1,1,"[""Universal""]","["" design""]"
pythia,pythia-6.9b,natural,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-6.9b,natural,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-6.9b,natural,responsive_design,True,3,1,4,1,1,"[""Resp"", ""ons"", ""ive""]","["" design""]"
pythia,pythia-6.9b,natural,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
pythia,pythia-6.9b,uniform,screen_reader,True,1,1,2,1,1,"["" screen""]","["" reader""]"
pythia,pythia-6.9b,uniform,alt_text,True,1,1,2,1,1,"["" alt""]","["" text""]"
pythia,pythia-6.9b,uniform,skip_link,True,1,1,2,1,1,"["" skip""]","["" link""]"
pythia,pythia-6.9b,uniform,color_contrast,True,1,1,2,1,1,"["" color""]","["" contrast""]"
pythia,pythia-6.9b,uniform,keyboard_navigation,True,1,1,2,1,1,"["" keyboard""]","["" navigation""]"
pythia,pythia-6.9b,uniform,closed_captions,True,1,2,3,1,1,"["" closed""]","["" capt"", ""ions""]"
pythia,pythia-6.9b,uniform,focus_indicator,True,1,1,2,1,1,"["" focus""]","["" indicator""]"
pythia,pythia-6.9b,uniform,semantic_html,True,1,1,2,1,1,"["" semantic""]","["" HTML""]"
pythia,pythia-6.9b,uniform,form_label,False,1,1,2,1,1,"["" form""]","["" label""]"
pythia,pythia-6.9b,uniform,link_text,False,1,1,2,1,1,"["" link""]","["" text""]"
pythia,pythia-6.9b,uniform,page_title,False,1,1,2,1,1,"["" page""]","["" title""]"
pythia,pythia-6.9b,uniform,keyboard_interaction,True,1,1,2,1,1,"["" keyboard""]","["" interaction""]"
pythia,pythia-6.9b,uniform,section_heading,True,1,1,2,1,1,"["" section""]","["" heading""]"
pythia,pythia-6.9b,uniform,text_alternative,True,1,1,2,1,1,"["" text""]","["" alternative""]"
pythia,pythia-6.9b,uniform,audio_description,True,1,1,2,1,1,"["" audio""]","["" description""]"
pythia,pythia-6.9b,uniform,sign_language,True,1,1,2,1,1,"["" sign""]","["" language""]"
pythia,pythia-6.9b,uniform,sensory_characteristics,True,1,1,2,1,1,"["" sensory""]","["" characteristics""]"
pythia,pythia-6.9b,uniform,input_purpose,True,1,1,2,1,1,"["" input""]","["" purpose""]"
pythia,pythia-6.9b,uniform,target_size,True,1,1,2,1,1,"["" target""]","["" size""]"
pythia,pythia-6.9b,uniform,touch_target,True,1,1,2,1,1,"["" touch""]","["" target""]"
pythia,pythia-6.9b,uniform,drag_movement,True,1,1,2,1,1,"["" drag""]","["" movement""]"
pythia,pythia-6.9b,uniform,focus_appearance,True,1,1,2,1,1,"["" focus""]","["" appearance""]"
pythia,pythia-6.9b,uniform,consistent_help,True,1,1,2,1,1,"["" consistent""]","["" help""]"
pythia,pythia-6.9b,uniform,redundant_entry,True,1,1,2,1,1,"["" redundant""]","["" entry""]"
pythia,pythia-6.9b,uniform,accessible_authentication,True,1,1,2,1,1,"["" accessible""]","["" authentication""]"
pythia,pythia-6.9b,uniform,text_spacing,True,1,1,2,1,1,"["" text""]","["" spacing""]"
pythia,pythia-6.9b,uniform,status_message,True,1,1,2,1,1,"["" status""]","["" message""]"
pythia,pythia-6.9b,uniform,error_identification,True,1,1,2,1,1,"["" error""]","["" identification""]"
pythia,pythia-6.9b,uniform,pointer_cancellation,True,1,1,2,1,1,"["" pointer""]","["" cancellation""]"
pythia,pythia-6.9b,uniform,character_key,True,1,1,2,1,1,"["" character""]","["" key""]"
pythia,pythia-6.9b,uniform,accessibility_tree,True,1,1,2,1,1,"["" accessibility""]","["" tree""]"
pythia,pythia-6.9b,uniform,accessible_name,True,1,1,2,1,1,"["" accessible""]","["" name""]"
pythia,pythia-6.9b,uniform,accessible_description,True,1,1,2,1,1,"["" accessible""]","["" description""]"
pythia,pythia-6.9b,uniform,live_region,True,1,1,2,1,1,"["" live""]","["" region""]"
pythia,pythia-6.9b,uniform,tab_panel,True,1,1,2,1,1,"["" tab""]","["" panel""]"
pythia,pythia-6.9b,uniform,radio_group,True,1,1,2,1,1,"["" radio""]","["" group""]"
pythia,pythia-6.9b,uniform,tree_grid,True,1,1,2,1,1,"["" tree""]","["" grid""]"
pythia,pythia-6.9b,uniform,menu_bar,True,1,1,2,1,1,"["" menu""]","["" bar""]"
